Date,leaf_mar,leaf_apr,leaf_may,mwc30av,mwc60av,Station,Precip(totalmm),Airtemp(meanc),SolarRadiationMJm-2,RelativeHumidity(%),VaporPressureDeficit(Pa)
2000-07-24,1.0,1.0,1.0,0.0953125,0.14145833333333332,CS01,9.14,22.3,15.26795,94.958333,121.16592550518986
2000-07-25,1.0,1.0,1.0,0.09489583333333332,0.12610416666666666,CS01,0.0,20.9,16.06272,91.375,207.47195622435015
2000-07-26,1.0,1.0,1.0,0.09295833333333334,0.11920833333333333,CS01,7.11,23.1,19.15814,89.333333,258.9104568182293
2000-07-27,1.0,1.0,1.0,0.09256249999999999,0.11641666666666667,CS01,2.29,22.8,20.03657,93.958333,149.71545380239027
2000-07-28,1.0,1.0,1.0,0.09789583333333332,0.13497916666666668,CS01,14.99,20.9,19.07448,95.708333,103.5268912922142
2000-07-29,1.0,1.0,1.0,0.11066666666666666,0.16458333333333336,CS01,0.0,21.1,21.70977,91.458333,221.52298143394873
2000-07-30,1.0,1.0,1.0,0.10816666666666666,0.1585,CS01,23.62,22.8,13.84573,94.5,145.97310211640217
2000-07-31,1.0,1.0,1.0,0.14816666666666667,0.21797916666666667,CS01,3.05,21.7,12.63266,97.166667,78.22283118076783
2000-08-01,1.0,1.0,1.0,0.14720833333333333,0.1963125,CS01,10.67,22.2,17.27579,94.75,139.59597625329786
2000-08-02,1.0,1.0,1.0,0.18327083333333333,0.2406666666666667,CS01,16.51,23.1,11.16861,97.833333,56.79472784086811
2000-08-03,1.0,1.0,1.0,0.1836666666666667,0.213625,CS01,1.27,22.8,13.05096,96.958333,80.90023729173552
2000-08-04,1.0,1.0,1.0,0.17620833333333333,0.20085416666666667,CS01,7.11,22.2,16.69017,95.875,108.33995945241168
2000-08-05,1.0,1.0,1.0,0.1693125,0.19197916666666665,CS01,0.0,21.7,23.92676,89.625,268.50557880055777
2000-08-06,1.0,1.0,1.0,0.15339583333333334,0.17602083333333335,CS01,0.0,23.4,17.94507,93.0,192.5721301075267
2000-08-07,1.0,1.0,1.0,0.14154166666666668,0.16610416666666666,CS01,0.0,25.0,21.08232,88.541667,354.74459187405927
2000-08-08,1.0,1.0,1.0,0.133,0.15897916666666667,CS01,0.0,24.5,20.87317,91.75,247.66484713896483
2000-08-09,1.0,1.0,1.0,0.12589583333333332,0.15316666666666667,CS01,0.0,24.8,22.08624,90.083333,301.2244910732946
2000-08-10,1.0,1.0,1.0,0.12081249999999999,0.14800000000000002,CS01,1.52,25.0,21.70977,88.875,323.0422485232065
2000-08-11,1.0,1.0,1.0,0.11908333333333333,0.1439375,CS01,3.81,23.1,21.45879,86.041667,373.1640332264828
2000-08-12,1.0,1.0,1.0,0.114375,0.14022916666666668,CS01,0.0,19.7,26.98035,79.708333,446.03480642182194
2000-08-13,1.0,1.0,1.0,0.10960416666666667,0.13658333333333333,CS01,0.0,18.4,26.3529,80.25,405.8901869158881
2000-08-14,1.0,1.0,1.0,0.10529166666666667,0.1333125,CS01,0.0,20.1,26.85486,82.541667,384.0568928325144
2000-08-15,1.0,1.0,1.0,0.10118750000000001,0.13014583333333332,CS01,0.0,21.1,26.68754,82.416667,426.9780754163342
2000-08-16,1.0,1.0,1.0,0.09760416666666666,0.12708333333333333,CS01,0.0,23.4,25.01434,84.916667,406.2360519400279
2000-08-17,1.0,1.0,1.0,0.0943125,0.124,CS01,0.0,24.5,23.88493,87.75,370.4258025641028
2000-08-18,1.0,1.0,1.0,0.09241666666666667,0.12127083333333333,CS01,0.76,25.3,22.00258,86.375,412.5358176555718
2000-08-19,1.0,1.0,1.0,0.0915,0.1191875,CS01,0.0,21.7,18.73984,87.875,326.0296941678522
2000-08-20,1.0,1.0,1.0,0.09354166666666668,0.13525,CS01,7.87,21.7,7.48757,95.083333,122.59780479759712
2000-08-21,1.0,1.0,1.0,0.09891666666666668,0.144375,CS01,0.0,18.1,4.93594,96.541667,70.26819061078449
2000-08-22,1.0,1.0,1.0,0.09683333333333333,0.12972916666666667,CS01,0.0,18.4,17.9869,90.833333,197.6047446080294
2000-08-23,1.0,1.0,1.0,0.09379166666666668,0.12231249999999999,CS01,0.0,20.6,19.6601,90.916667,226.6295738038327
2000-08-24,1.0,1.0,1.0,0.09158333333333334,0.118,CS01,0.0,23.1,18.44703,91.25,239.80993150684927
2000-08-25,1.0,1.0,1.0,0.0901875,0.11564583333333332,CS01,0.0,22.3,23.67578,85.5,374.265350877193
2000-08-26,1.0,1.0,1.0,0.089125,0.1138125,CS01,0.0,21.4,21.96075,86.666667,320.4935753703775
2000-08-27,1.0,1.0,1.0,0.09089583333333333,0.11595833333333333,CS01,3.05,20.9,15.8954,93.375,151.93155957161972
2000-08-28,1.0,1.0,1.0,0.09035416666666668,0.11325,CS01,0.0,22.2,20.87317,88.958333,283.3700330355789
2000-08-29,1.0,1.0,1.0,0.08837500000000001,0.11089583333333333,CS01,0.0,22.3,22.79735,85.583333,370.5799409756441
2000-08-30,1.0,1.0,1.0,0.08741666666666667,0.10939583333333333,CS01,0.76,22.0,20.70585,85.5,372.05360058479545
2000-08-31,1.0,1.0,1.0,0.08808333333333335,0.11070833333333333,CS01,1.02,22.3,7.9477,96.708333,82.3413137923584
2000-09-01,1.0,1.0,1.0,0.09225,0.1334375,CS01,8.89,22.5,11.2941,94.666667,142.27933145162802
2000-09-02,1.0,1.0,1.0,0.11610416666666667,0.19222916666666667,CS01,4.57,22.5,9.66273,97.75,60.1831841432226
2000-09-03,1.0,1.0,1.0,0.11887500000000001,0.16775,CS01,0.0,22.8,12.50717,95.666667,117.60016476010406
2000-09-04,1.0,1.0,1.0,0.11235416666666666,0.14950000000000002,CS01,0.0,23.6,19.61827,91.083333,242.14094141115936
2000-09-05,1.0,1.0,1.0,0.10691666666666666,0.13852083333333334,CS01,0.0,20.9,12.84181,89.0,273.2851123595509
2000-09-06,1.0,1.0,1.0,0.10529166666666667,0.13389583333333333,CS01,2.03,17.5,6.77646,92.25,152.81571815718172
2000-09-07,1.0,1.0,1.0,0.11027083333333335,0.13445833333333332,CS01,1.02,17.8,5.14509,97.25,56.7897395886888
2000-09-08,1.0,1.0,1.0,0.106625,0.1291875,CS01,1.27,21.1,13.59475,93.375,160.00513400267735
2000-09-09,1.0,1.0,1.0,0.10243750000000001,0.1254375,CS01,0.0,20.9,10.0392,94.416667,138.90080763362462
2000-09-10,1.0,1.0,1.0,0.09929166666666667,0.12252083333333333,CS01,0.0,20.6,22.29539,87.0,310.7049758620693
2000-09-11,1.0,1.0,1.0,0.09541666666666665,0.11904166666666666,CS01,0.0,20.6,17.73592,86.875,314.8866906474819
2000-09-12,1.0,1.0,1.0,0.09258333333333334,0.11656250000000001,CS01,0.0,21.2,15.76991,88.208333,287.2387663616326
2000-09-13,1.0,1.0,1.0,0.09037500000000001,0.11433333333333333,CS01,0.0,22.0,16.3137,90.875,237.06591348005472
2000-09-14,1.0,1.0,1.0,0.08891666666666667,0.11237499999999999,CS01,0.0,22.0,20.03657,85.666667,357.0645113184906
2000-09-15,1.0,1.0,1.0,0.08795833333333333,0.11035416666666666,CS01,0.0,19.2,23.67578,69.333333,645.124223575317
2000-09-16,1.0,1.0,1.0,0.08837500000000001,0.10908333333333332,CS01,0.0,13.9,23.88493,74.375,353.94083781512614
2000-09-17,1.0,1.0,1.0,0.08810416666666665,0.10800000000000001,CS01,0.0,12.2,21.45879,78.125,304.861676
2000-09-18,1.0,1.0,1.0,0.08720833333333333,0.10691666666666667,CS01,0.0,15.6,8.74247,90.833333,158.55811368706352
2000-09-19,1.0,1.0,1.0,0.0858125,0.10614583333333336,CS01,0.0,19.5,22.00258,80.666667,394.36603041394915
2000-09-20,1.0,1.0,1.0,0.0854375,0.10531250000000002,CS01,2.54,17.8,10.91763,91.708333,190.10935558482876
2000-09-21,0.83,0.83,0.83,0.13120833333333332,0.24291666666666667,CS01,37.59,22.0,12.79998,95.458333,117.06042816229498
2000-09-22,0.83,0.83,0.83,0.13920833333333332,0.20500000000000002,CS01,6.35,19.2,5.39607,97.083333,70.32797780684916
2000-09-23,0.83,0.83,0.83,0.14933333333333335,0.20356249999999998,CS01,0.76,21.7,14.13854,94.208333,149.3076921379018
2000-09-24,0.83,0.83,0.83,0.1413333333333333,0.18402083333333333,CS01,4.06,22.0,11.79606,95.333333,125.92454160273724
2000-09-25,0.83,0.83,0.83,0.167625,0.24010416666666667,CS01,18.8,21.4,5.56339,96.291667,89.34017500069764
2000-09-26,0.83,0.83,0.83,0.17752083333333335,0.22433333333333333,CS01,0.0,15.3,19.40912,79.541667,286.25590052712744
2000-09-27,0.83,0.83,0.83,0.16447916666666665,0.1993333333333333,CS01,0.0,12.3,20.66402,84.625,193.99298375184628
2000-09-28,0.83,0.83,0.83,0.153625,0.18691666666666668,CS01,0.0,15.0,19.91108,83.416667,244.5006184840134
2000-09-29,0.83,0.83,0.83,0.1450625,0.17810416666666667,CS01,0.0,12.8,20.58036,82.25,250.12754012158052
2000-09-30,0.83,0.83,0.83,0.13775,0.17125,CS01,0.0,14.7,18.11239,86.25,221.64733768115957
2000-10-01,0.67,0.67,0.67,0.13160416666666666,0.1658125,CS01,0.0,16.7,19.99474,85.083333,254.86169689939277
2000-10-02,0.67,0.67,0.67,0.12660416666666668,0.1611875,CS01,0.0,16.7,16.64834,90.125,176.98300970873788
2000-10-03,0.67,0.67,0.67,0.12152083333333333,0.1570416666666667,CS01,0.0,18.1,19.19997,87.083333,267.49243711352796
2000-10-04,0.67,0.67,0.67,0.11747916666666666,0.15283333333333332,CS01,0.0,18.4,18.73984,87.083333,270.8606539597536
2000-10-05,0.67,0.67,0.67,0.11443750000000001,0.1496875,CS01,0.0,17.5,17.81958,88.708333,231.29619102256277
2000-10-06,0.67,0.67,0.67,0.11235416666666667,0.1470625,CS01,0.0,17.3,8.40783,89.625,206.5256818688983
2000-10-07,0.67,0.67,0.67,0.11197916666666667,0.14504166666666668,CS01,0.0,12.0,17.90324,71.25,372.6067264912281
2000-10-08,0.67,0.67,0.67,0.11256250000000001,0.1434375,CS01,0.0,5.9,16.06272,59.458333,347.6867041141043
2000-10-09,0.5,0.5,0.5,0.11120833333333334,0.14229166666666665,CS01,0.0,5.6,20.78951,49.333333,428.69820733861394
2000-10-10,0.5,0.5,0.5,0.1088695652173913,0.14069565217391306,CS01,0.0,7.0,20.66402,66.041667,264.18940367580524
2000-10-11,0.5,0.5,0.5,0.10593749999999999,0.13860416666666667,CS01,0.0,9.5,20.20389,65.333333,298.42517622878495
2000-10-12,0.5,0.5,0.5,0.10341666666666666,0.13660416666666667,CS01,0.0,9.8,19.78559,71.25,273.1418142105263
2000-10-13,0.5,0.5,0.5,0.10116666666666665,0.13435416666666666,CS01,0.0,12.0,19.53461,72.583333,295.66561918904995
2000-10-14,0.5,0.5,0.5,0.09908333333333334,0.13225,CS01,0.0,12.2,19.2418,72.875,309.3862909262436
2000-10-15,0.5,0.5,0.5,0.09752083333333333,0.13029166666666667,CS01,0.0,12.0,16.732,74.958333,289.14147261652676
2000-10-16,0.33,0.33,0.33,0.09577083333333333,0.12847916666666667,CS01,0.0,13.9,17.61043,74.708333,335.33675644005996
2000-10-17,0.33,0.33,0.33,0.09441666666666666,0.12687500000000002,CS01,0.0,15.0,11.54508,81.0,292.6527777777778
2000-10-18,0.33,0.33,0.33,0.09329166666666666,0.1251875,CS01,0.0,16.4,14.43135,81.833333,299.6575010162557
2000-10-19,0.33,0.33,0.33,0.09306249999999999,0.12406249999999999,CS01,0.0,13.9,17.35945,78.0,311.3375974358975
2000-10-20,0.33,0.33,0.33,0.09275,0.12314583333333333,CS01,0.0,12.5,7.73855,90.083333,149.24997069395633
2000-10-21,0.33,0.33,0.33,0.09197916666666667,0.12254166666666666,CS01,0.0,14.5,8.44966,90.583333,161.41310465178069
2000-10-22,0.33,0.33,0.33,0.0913125,0.12162500000000001,CS01,0.0,16.7,12.04704,84.083333,295.3338425391498
2000-10-23,0.33,0.33,0.33,0.090625,0.1206875,CS01,0.0,16.7,11.37776,80.375,360.42243390357703
2000-10-24,0.33,0.33,0.33,0.09035416666666665,0.1195625,CS01,0.0,16.7,13.09279,80.75,336.2194272445821
2000-10-25,0.17,0.17,0.17,0.09029166666666667,0.11885416666666668,CS01,0.0,15.0,8.32417,86.583333,221.82050684627745
2000-10-26,0.17,0.17,0.17,0.08981249999999999,0.11820833333333333,CS01,0.0,17.6,10.0392,83.708333,284.8892825731449
2000-10-27,0.17,0.17,0.17,0.08962500000000001,0.11754166666666666,CS01,0.0,15.9,13.72024,80.458333,331.8339013903012
2000-10-28,0.17,0.17,0.17,0.08847916666666666,0.11654166666666667,CS01,0.0,17.0,15.22612,71.458333,475.173004559019
2000-10-29,0.17,0.17,0.17,0.08920833333333333,0.11570833333333333,CS01,0.0,12.8,14.51501,78.25,298.3502396166134
2000-10-30,0.17,0.17,0.17,0.08912499999999998,0.11514583333333334,CS01,0.0,13.1,16.27187,64.75,409.7528975675676
2000-10-31,0.17,0.17,0.17,0.08837500000000001,0.11422916666666666,CS01,0.0,14.2,14.89148,60.666667,496.9885483322515
2000-11-01,0.0,0.0,0.0,0.08791666666666667,0.11329166666666667,CS01,0.0,14.5,14.2222,74.291667,339.3125069159655
2000-11-02,0.0,0.0,0.0,0.0875625,0.11266666666666666,CS01,0.0,14.8,10.54116,78.5,337.8603942675161
2000-11-03,0.0,0.0,0.0,0.08752083333333333,0.11183333333333334,CS01,0.0,15.9,9.32809,80.666667,304.6597810916261
2000-11-04,0.0,0.0,0.0,0.09006249999999999,0.115875,CS01,2.79,11.2,2.63529,95.125,69.98817516425753
2000-11-05,0.0,0.0,0.0,0.09358333333333334,0.11954166666666666,CS01,0.0,12.8,13.21828,80.916667,274.88058036901214
2000-11-06,0.0,0.0,0.0,0.09222916666666667,0.11574999999999999,CS01,0.51,10.0,6.14901,74.083333,339.38006775930296
2000-11-07,0.0,0.0,0.0,0.1065625,0.14068750000000002,CS01,8.38,14.5,4.81045,95.125,85.31356596583421
2000-11-08,0.0,0.0,0.0,0.11806249999999999,0.14525,CS01,6.35,17.6,4.81045,93.166667,141.3638119186448
2000-11-09,0.0,0.0,0.0,0.184375,0.33599999999999997,CS01,140.72,16.4,1.00392,91.625,160.72077912687598
2000-11-10,0.0,0.0,0.0,0.18895833333333334,0.27725,CS01,0.0,10.6,14.43135,72.541667,294.0296967050137
2000-11-11,0.0,0.0,0.0,0.18016666666666667,0.2522083333333333,CS01,0.0,7.5,15.0588,80.75,160.20807613003095
2000-11-12,0.0,0.0,0.0,0.17343750000000002,0.23941666666666667,CS01,0.0,8.7,12.75815,79.0,201.4493662025315
2000-11-13,0.0,0.0,0.0,0.16879166666666667,0.23097916666666668,CS01,0.0,8.1,7.98953,79.375,226.18208574803143
2000-11-14,0.0,0.0,0.0,0.16572916666666668,0.22468749999999998,CS01,0.0,6.7,14.26403,54.416667,440.4759994559919
2000-11-15,0.0,0.0,0.0,0.16433333333333333,0.2199375,CS01,0.0,4.7,12.84181,69.041667,205.1059628906572
2000-11-16,0.0,0.0,0.0,0.16875,0.22212500000000002,CS01,12.7,2.5,2.55163,89.666667,78.58518962638712
2000-11-17,0.0,0.0,0.0,0.1988125,0.25804166666666667,CS01,1.78,7.2,6.35816,80.833333,165.24828613263898
2000-11-18,0.0,0.0,0.0,0.19052083333333333,0.23689583333333333,CS01,0.0,-0.9,3.63921,82.25,106.07738167173252
2000-11-19,0.0,0.0,0.0,0.18893749999999998,0.2283333333333333,CS01,9.91,2.3,0.46013,91.375,57.61012280437763
2000-11-20,0.0,0.0,0.0,0.20235416666666667,0.23981249999999998,CS01,0.0,2.8,13.42743,60.333333,252.60106025861532
2000-11-21,0.0,0.0,0.0,0.20147916666666665,0.24322916666666666,CS01,0.0,-0.6,13.67841,36.333333,314.5367017801532
2000-11-22,0.0,0.0,0.0,0.19733333333333333,0.2335833333333333,CS01,0.0,0.6,12.21436,61.208333,220.99895152325269
2000-11-23,0.0,0.0,0.0,0.19170833333333331,0.229375,CS01,0.0,4.7,6.31633,83.166667,123.54283272978827
2000-11-24,0.0,0.0,0.0,0.18993749999999998,0.23147916666666668,CS01,12.19,4.8,2.63529,87.25,111.8760740114614
2000-11-25,0.0,0.0,0.0,0.22441666666666665,0.32585416666666667,CS01,33.27,8.9,2.38431,92.666667,86.60191157936961
2000-11-26,0.0,0.0,0.0,0.2096875,0.27939583333333334,CS01,0.0,7.8,10.20652,78.791667,210.7935574027771
2000-11-27,0.0,0.0,0.0,0.2014166666666667,0.26175000000000004,CS01,0.0,5.9,11.37776,73.833333,196.0875704035181
2000-11-28,0.0,0.0,0.0,0.19439583333333332,0.25095833333333334,CS01,0.0,5.9,12.1307,75.125,176.9532734276206
2000-11-29,0.0,0.0,0.0,0.18927083333333333,0.24316666666666664,CS01,0.0,5.0,3.7647,77.375,194.99899030694655
2000-11-30,0.0,0.0,0.0,0.18604166666666666,0.23766666666666664,CS01,0.0,4.5,12.21436,60.041667,272.9700423767567
2000-12-01,0.0,0.0,0.0,0.1822083333333333,0.232875,CS01,0.0,3.1,11.54508,71.833333,183.6878400795646
2000-12-02,0.0,0.0,0.0,0.17958333333333332,0.22883333333333336,CS01,0.76,2.8,4.26666,75.416667,178.168043592259
2000-12-03,0.0,0.0,0.0,0.1884375,0.23104166666666665,CS01,6.35,1.4,2.9281,91.333333,55.95772710097107
2000-12-04,0.0,0.0,0.0,0.20277083333333332,0.2395,CS01,0.0,0.3,11.50325,88.333333,62.90094543075826
2000-12-05,0.0,0.0,0.0,0.20339583333333333,0.236625,CS01,0.0,1.2,11.62874,79.791667,109.8953423496103
2000-12-06,0.0,0.0,0.0,0.19864583333333335,0.23064583333333333,CS01,0.0,-0.3,5.89803,76.875,126.6673431707317
2000-12-07,0.0,0.0,0.0,0.19247916666666667,0.22652083333333334,CS01,0.0,3.1,11.33593,69.791667,192.1971377075161
2000-12-08,0.0,0.0,0.0,0.186875,0.22283333333333333,CS01,0.0,4.8,10.8758,72.041667,171.4853210486509
2000-12-09,0.0,0.0,0.0,0.18252083333333333,0.21972916666666667,CS01,0.0,3.4,9.28626,66.375,250.31944444444449
2000-12-10,0.0,0.0,0.0,0.1781875,0.21716666666666667,CS01,0.0,7.2,5.73071,76.291667,229.12012697908563
2000-12-11,0.0,0.0,0.0,0.17541666666666667,0.2148958333333333,CS01,1.27,5.9,8.70064,85.541667,139.8929989038102
2000-12-12,0.0,0.0,0.0,0.17708333333333334,0.21300000000000002,CS01,1.27,4.5,10.33201,59.833333,364.1572683655465
2000-12-13,0.0,0.0,0.0,0.18670833333333337,0.217625,CS01,10.41,2.8,3.63921,74.833333,174.5972573664317
2000-12-14,0.0,0.0,0.0,0.22393749999999998,0.29835416666666664,CS01,11.94,8.4,10.91763,81.416667,208.67732395935585
2000-12-15,0.0,0.0,0.0,0.20933333333333332,0.26333333333333336,CS01,0.76,7.0,10.16469,77.625,195.49000172302743
2000-12-16,0.0,0.0,0.0,0.24039583333333334,0.31020833333333336,CS01,45.47,7.8,2.46797,92.666667,84.47182103637215
2000-12-17,0.0,0.0,0.0,0.2431875,0.30356249999999996,CS01,2.29,-1.2,9.03528,62.5,231.37499999999997
2000-12-18,0.0,0.0,0.0,0.231375,0.27925,CS01,0.0,-0.6,10.95946,72.75,131.1464776632302
2000-12-19,0.0,0.0,0.0,0.22704166666666664,0.2670416666666667,CS01,5.33,0.6,6.10718,67.291667,174.94401341864676
2000-12-20,0.0,0.0,0.0,0.22683333333333333,0.259625,CS01,0.0,-6.4,11.2941,60.333333,137.7375709792131
2000-12-21,0.0,0.0,0.0,0.22402083333333334,0.25375000000000003,CS01,0.0,-3.9,3.80653,72.958333,122.2975212952866
2000-12-22,0.0,0.0,0.0,0.21922916666666667,0.24922916666666667,CS01,0.0,-5.3,11.83789,55.625,151.77247191011236
2000-12-23,0.0,0.0,0.0,0.21431250000000002,0.24535416666666665,CS01,0.0,-5.0,11.33593,62.208333,128.4106682640893
2000-12-24,0.0,0.0,0.0,0.21387499999999998,0.24460416666666668,CS01,0.0,0.9,11.12678,65.541667,189.4222547312705
2000-12-25,0.0,0.0,0.0,0.21668750000000003,0.24706250000000002,CS01,0.0,-0.6,9.53724,69.041667,140.06917403768654
2000-12-26,0.0,0.0,0.0,0.21102083333333332,0.24281250000000001,CS01,0.0,-0.3,4.39215,50.916667,291.96951329070697
2000-12-27,0.0,0.0,0.0,0.210125,0.23929166666666668,CS01,2.54,0.3,2.00784,88.291667,78.30603806019427
2000-12-28,0.0,0.0,0.0,0.21170833333333333,0.2375833333333333,CS01,0.0,1.9,3.09542,90.75,64.91138625344348
2000-12-29,0.0,0.0,0.0,0.20808333333333334,0.23597916666666668,CS01,0.0,-1.7,7.9477,71.416667,146.36867577793691
2000-12-30,0.0,0.0,0.0,0.20697916666666666,0.23375,CS01,0.76,-7.5,8.70064,48.916667,179.6183962411013
2000-12-31,0.0,0.0,0.0,0.20127083333333334,0.23193750000000002,CS01,0.0,-5.9,11.58691,56.391304,160.14512245015936
2001-01-01,0.0,0.0,0.0,0.1976041666666667,0.23014583333333333,CS01,0.0,-5.0,5.31241,66.291667,135.61724434405738
2001-01-02,0.0,0.0,0.0,0.19491666666666668,0.22845833333333332,CS01,0.0,-4.5,11.75423,54.833333,170.1643865759739
2001-01-03,0.0,0.0,0.0,0.19245833333333331,0.226625,CS01,0.0,-5.6,11.75423,67.875,103.47444751381212
2001-01-04,0.0,0.0,0.0,0.1894791666666667,0.2253541666666667,CS01,0.0,-1.4,11.67057,67.5,145.64814814814818
2001-01-05,0.0,0.0,0.0,0.18908333333333333,0.2239375,CS01,0.0,1.7,11.50325,66.0,184.91792757575752
2001-01-06,0.0,0.0,0.0,0.19,0.22191666666666665,CS01,0.0,4.2,11.7124,60.166667,243.57917702772392
2001-01-07,0.0,0.0,0.0,0.18702083333333333,0.2200625,CS01,1.02,2.8,6.39999,72.666667,173.16857507548818
2001-01-08,0.0,0.0,0.0,0.2184375,0.24383333333333335,CS01,6.35,4.8,6.23267,78.791667,167.99556777526988
2001-01-09,0.0,0.0,0.0,0.21589583333333334,0.2395,CS01,0.0,-0.6,12.21436,44.25,279.7474147457627
2001-01-10,0.0,0.0,0.0,0.2094375,0.23349999999999999,CS01,0.0,0.6,11.96338,67.666667,152.30911098000436
2001-01-11,0.0,0.0,0.0,0.20539583333333333,0.2293333333333333,CS01,3.56,-1.4,3.89019,86.458333,78.01958053453335
2001-01-12,0.0,0.0,0.0,0.24558333333333332,0.27216666666666667,CS01,12.19,4.5,3.97385,89.916667,78.73223337047052
2001-01-13,0.0,0.0,0.0,0.22804166666666667,0.25708333333333333,CS01,0.0,5.3,9.91371,85.916667,102.06659973915312
2001-01-14,0.0,0.0,0.0,0.21702083333333333,0.24825,CS01,0.25,4.5,4.14117,86.083333,135.42816553973472
2001-01-15,0.0,0.0,0.0,0.21029166666666665,0.24241666666666667,CS01,0.0,10.0,11.79606,75.875,242.58806868204292
2001-01-16,0.0,0.0,0.0,0.20602083333333332,0.23762499999999998,CS01,0.0,3.4,4.81045,74.208333,187.44937511749677
2001-01-17,0.0,0.0,0.0,0.20264583333333336,0.23443750000000002,CS01,5.59,4.5,4.47581,81.875,157.29548419847328
2001-01-18,0.0,0.0,0.0,0.24583333333333335,0.283625,CS01,30.48,8.9,2.30065,91.0,100.67308021978025
2001-01-19,0.0,0.0,0.0,0.281375,0.3466666666666667,CS01,60.45,9.7,1.79869,91.166667,122.01546131149108
2001-01-20,0.0,0.0,0.0,0.257125,0.30735416666666665,CS01,0.25,2.5,5.8562,69.0,241.87862318840575
2001-01-21,0.0,0.0,0.0,0.24020833333333333,0.28397916666666667,CS01,0.0,-0.6,13.72024,63.083333,187.89949435393825
2001-01-22,0.0,0.0,0.0,0.23170833333333332,0.2711875,CS01,0.0,2.3,10.75031,71.708333,151.7985207974365
2001-01-23,0.0,0.0,0.0,0.22418749999999998,0.26302083333333337,CS01,0.0,2.5,13.3856,72.5,155.0114955172414
2001-01-24,0.0,0.0,0.0,0.21737499999999998,0.2566666666666667,CS01,0.0,4.8,11.87972,65.541667,223.2453082117212
2001-01-25,0.0,0.0,0.0,0.21452083333333333,0.2517083333333333,CS01,0.0,1.1,14.13854,38.5,341.3782414285714
2001-01-26,0.0,0.0,0.0,0.21118749999999997,0.248,CS01,0.0,-0.6,12.38168,55.166667,229.27983074679864
2001-01-27,0.0,0.0,0.0,0.2034375,0.24456250000000002,CS01,0.0,5.6,14.26403,46.875,470.3805593333333
2001-01-28,0.0,0.0,0.0,0.20135416666666667,0.24110416666666667,CS01,0.0,3.6,11.96338,64.416667,207.0323942596426
2001-01-29,0.0,0.0,0.0,0.19714583333333335,0.23854166666666668,CS01,16.76,6.2,11.50325,63.25,340.31274509881433
2001-01-30,0.0,0.0,0.0,0.25593750000000004,0.31004166666666666,CS01,14.48,10.0,12.9673,59.833333,503.81755573435953
2001-01-31,0.0,0.0,0.0,0.22881250000000003,0.27975,CS01,0.0,10.9,14.80782,44.0,641.7727272727273
2001-02-01,0.0,0.0,0.0,0.22129166666666666,0.2672291666666667,CS01,0.0,4.5,9.36992,69.416667,212.04566640654335
2001-02-02,0.0,0.0,0.0,0.21575,0.25895833333333335,CS01,0.0,3.1,11.75423,51.25,308.1951219512195
2001-02-03,0.0,0.0,0.0,0.21131250000000001,0.25285416666666666,CS01,0.0,1.7,14.80782,44.25,309.03978762711864
2001-02-04,0.0,0.0,0.0,0.20466666666666666,0.24783333333333335,CS01,0.0,4.2,14.93331,47.041667,367.2840960599887
2001-02-05,0.0,0.0,0.0,0.20145833333333335,0.243375,CS01,0.0,2.5,10.49933,64.625,231.54545454545465
2001-02-06,0.0,0.0,0.0,0.1975208333333333,0.23983333333333334,CS01,0.0,4.7,15.64442,61.625,237.87829614604465
2001-02-07,0.0,0.0,0.0,0.19135416666666666,0.236375,CS01,0.0,7.8,14.97514,62.291667,299.7749379867116
2001-02-08,0.0,0.0,0.0,0.18672916666666667,0.23302083333333334,CS01,0.0,8.4,13.97122,63.166667,331.0626601645771
2001-02-09,0.0,0.0,0.0,0.18212499999999998,0.22995833333333332,CS01,1.78,10.6,10.33201,71.958333,389.74182751530685
